POP,GEOIDFQ,SUMLEVEL,REFERENCE_PERIOD,REFERENCE_PERIOD_FREQ,VINTAGE_PERIOD,VINTAGE_PERIOD_FREQ,VALUE_TYPE,CONF_LEVEL,CONF_LIMIT_UPPER,CONF_LIMIT_LOWER,SOURCE,LAST_UPDATED
1603,M110000US390416531299999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
1509,M110000US390416531299999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1592,M110000US390416531299999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
1546,M110000US390416531299999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1635,M110000US390416531299999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
1581,M110000US390416531299999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1624,M110000US390416531299999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2657,M110000US390417084299999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
2540,M110000US390417084299999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2759,M110000US390417084299999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
2624,M110000US390417084299999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2821,M110000US390417084299999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
2690,M110000US390417084299999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2916,M110000US390417084299999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
2750,M110000US390417084299999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2825,M110000US390417084299999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
661,M110000US390417661799999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
631,M110000US390417661799999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
674,M110000US390417661799999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
652,M110000US390417661799999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
675,M110000US390417661799999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
669,M110000US390417661799999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
706,M110000US390417661799999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
683,M110000US390417661799999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
702,M110000US390417661799999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2279,M110000US390417733699999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
2099,M110000US390417733699999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2341,M110000US390417733699999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
2168,M110000US390417733699999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2335,M110000US390417733699999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
2222,M110000US390417733699999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2401,M110000US390417733699999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
2272,M110000US390417733699999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2334,M110000US390417733699999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2096,M110000US390417756099999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
1919,M110000US390417756099999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2125,M110000US390417756099999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
1982,M110000US390417756099999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2103,M110000US390417756099999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
2032,M110000US390417756099999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2184,M110000US390417756099999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
2077,M110000US390417756099999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2134,M110000US390417756099999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2064,M110000US390450163799999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
1992,M110000US390450163799999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2052,M110000US390450163799999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
2016,M110000US390450163799999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2043,M110000US390450163799999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
2042,M110000US390450163799999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2078,M110000US390450163799999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
2076,M110000US390450163799999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2106,M110000US390450163799999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
4642,M110000US390450595699999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
4491,M110000US390450595699999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
4634,M110000US390450595699999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
4545,M110000US390450595699999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
4614,M110000US390450595699999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
4605,M110000US390450595699999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
4694,M110000US390450595699999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
4681,M110000US390450595699999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
4749,M110000US390450595699999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
7677,M110000US390450695099999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
7439,M110000US390450695099999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
7622,M110000US390450695099999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
7529,M110000US390450695099999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
7592,M110000US390450695099999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
7629,M110000US390450695099999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
7724,M110000US390450695099999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
7754,M110000US390450695099999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
7867,M110000US390450695099999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
3512,M110000US390451568699999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
3395,M110000US390451568699999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
3510,M110000US390451568699999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
3435,M110000US390451568699999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
3494,M110000US390451568699999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
3481,M110000US390451568699999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
3555,M110000US390451568699999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
3538,M110000US390451568699999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
3590,M110000US390451568699999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
5229,M110000US390453206099999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
5065,M110000US390453206099999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
5211,M110000US390453206099999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
5126,M110000US390453206099999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
5188,M110000US390453206099999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
5195,M110000US390453206099999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
5278,M110000US390453206099999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
5280,M110000US390453206099999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
5357,M110000US390453206099999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
4866,M110000US390453581299999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
4700,M110000US390453581299999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
4856,M110000US390453581299999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
4756,M110000US390453581299999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
4835,M110000US390453581299999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
4820,M110000US390453581299999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
4919,M110000US390453581299999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
4899,M110000US390453581299999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
4970,M110000US390453581299999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
5280,M110000US390454312099999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
5129,M110000US390454312099999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
5248,M110000US390454312099999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
5191,M110000US390454312099999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
5225,M110000US390454312099999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
5260,M110000US390454312099999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
5316,M110000US390454312099999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
5346,M110000US390454312099999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
5424,M110000US390454312099999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1773,M110000US390454638299999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
1748,M110000US390454638299999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1772,M110000US390454638299999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
1769,M110000US390454638299999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1765,M110000US390454638299999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
1793,M110000US390454638299999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1795,M110000US390454638299999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
1822,M110000US390454638299999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1849,M110000US390454638299999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
5676,M110000US390456324099999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
5524,M110000US390456324099999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
5657,M110000US390456324099999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
5590,M110000US390456324099999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
5633,M110000US390456324099999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
5664,M110000US390456324099999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
5731,M110000US390456324099999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
5757,M110000US390456324099999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
5841,M110000US390456324099999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1851,M110000US390456668499999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
1774,M110000US390456668499999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1839,M110000US390456668499999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
1796,M110000US390456668499999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1831,M110000US390456668499999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
1820,M110000US390456668499999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1863,M110000US390456668499999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
1850,M110000US390456668499999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1876,M110000US390456668499999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2534,M110000US390456912099999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
2518,M110000US390456912099999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2520,M110000US390456912099999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
2549,M110000US390456912099999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2509,M110000US390456912099999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
2583,M110000US390456912099999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2553,M110000US390456912099999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
2625,M110000US390456912099999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
2663,M110000US390456912099999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
20432,M110000US390458020699999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
21052,M110000US390458020699999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
20660,M110000US390458020699999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
21306,M110000US390458020699999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
21360,M110000US390458020699999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
21589,M110000US390458020699999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
21730,M110000US390458020699999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
21943,M110000US390458020699999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
22262,M110000US390458020699999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
4689,M110000US390458057099999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
4620,M110000US390458057099999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
4661,M110000US390458057099999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
4675,M110000US390458057099999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
4641,M110000US390458057099999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
4737,M110000US390458057099999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
4722,M110000US390458057099999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
4815,M110000US390458057099999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
4885,M110000US390458057099999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
962,M110000US390471815499999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
960,M110000US390471815499999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
956,M110000US390471815499999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
958,M110000US390471815499999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
955,M110000US390471815499999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
957,M110000US390471815499999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
955,M110000US390471815499999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
956,M110000US390471815499999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
953,M110000US390471815499999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
521,M110000US390473172499999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
520,M110000US390473172499999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
518,M110000US390473172499999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
519,M110000US390473172499999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
518,M110000US390473172499999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
519,M110000US390473172499999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
518,M110000US390473172499999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
518,M110000US390473172499999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
517,M110000US390473172499999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
548,M110000US390473838899999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
547,M110000US390473838899999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
545,M110000US390473838899999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
546,M110000US390473838899999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
545,M110000US390473838899999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
546,M110000US390473838899999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
545,M110000US390473838899999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
545,M110000US390473838899999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
543,M110000US390473838899999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1349,M110000US390473859899999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
1346,M110000US390473859899999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1341,M110000US390473859899999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
1342,M110000US390473859899999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1340,M110000US390473859899999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
1341,M110000US390473859899999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1339,M110000US390473859899999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
1340,M110000US390473859899999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1336,M110000US390473859899999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1103,M110000US390474639699999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
1101,M110000US390474639699999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1097,M110000US390474639699999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
1098,M110000US390474639699999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1096,M110000US390474639699999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
1097,M110000US390474639699999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1095,M110000US390474639699999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
1096,M110000US390474639699999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
1093,M110000US390474639699999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
639,M110000US390474768499999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
664,M110000US390474768499999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
636,M110000US390474768499999,M11,2022,Y-DEC,2022,Y-DEC,ESTIMATE,,,,MORPC,
663,M110000US390474768499999,M11,2022,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
635,M110000US390474768499999,M11,2023,Y-DEC,2023,Y-DEC,ESTIMATE,,,,MORPC,
662,M110000US390474768499999,M11,2023,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
635,M110000US390474768499999,M11,2024,Y-DEC,2024,Y-DEC,ESTIMATE,,,,MORPC,
661,M110000US390474768499999,M11,2024,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
659,M110000US390474768499999,M11,2025,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
948,M110000US390475948699999,M11,2021,Y-DEC,2021,Y-DEC,ESTIMATE,,,,MORPC,
946,M110000US390475948699999,M11,2021,Y-DEC,2025,Y-SEP,ESTIMATE,,,,MORPC,2025-08-04
